Date,SCY11,SCY12,SCY13,SCY14,SCY15,SCY16,SCY17,SCY18,SCY19,SCY110,SCY111,SCY112,SCY113,SCY114,SCY115,SCY116,SCY117,SCY118,SCY119,SCY120,BY21
2037-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1511.27912146,1.00000000007
2038-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1485.16133696,1.00000000035
2039-01-01,2.04081632653,,0,,0,,0,,17.5788497217,,20.7792207792,,28.8265306122,,0,,0,,0,,0,,0,,0,,0.0231910946197,,0,,0,,0,,30.7513914657,,0,,0,,1525.88688962,1.00000000019
2040-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1530.82911223,1.00000000145
2041-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1545.43011148,1.00000000038
2042-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1541.18749594,1.00000000006
2043-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1482.5302958,1.00000000019
2044-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1503.15493719,1.00000000113
2045-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1559.92452906,1.00000000058
2046-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1592.87248861,1.00000000104
2047-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1660.62641634,1.00000000136
2048-01-01,2.13358070501,,0,,0,,0,,17.4165120594,,20.7096474954,,28.9888682746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30.7513914657,,0,,0,,1432.15720979,1.00000000107
