Date,BY11
1992-01-21,4.03,
1992-02-01,3.96,
1992-02-11,2.84,
1992-02-21,6.11,
1992-03-01,9.46,
1992-03-11,11.28,
1992-03-21,18.53,
1992-04-01,16.44,
1992-04-11,19.35,
1992-04-21,23.16,
1992-05-01,32.07,
1992-05-11,30.14,
1992-05-21,28.28,
1992-06-01,28.65,
1992-06-11,28.73,
1992-06-21,34.38,
1992-07-01,37.0,
1992-07-11,37.13,
1992-07-21,39.24,
1992-08-01,36.58,
1992-08-11,34.75,
1992-08-21,37.51,
1992-09-01,23.24,
1992-09-11,19.84,
1992-09-21,16.92,
1992-10-01,13.44,
1992-10-11,10.73,
1992-10-21,8.19,
1992-11-01,6.59,
1992-11-11,4.34,
1992-11-21,3.25,
1992-12-01,3.8,
1992-12-11,2.02,
1992-12-21,2.32,
1993-01-01,2.55,
1993-01-11,3.6,
1993-01-21,5.36,
1993-02-01,4.88,
1993-02-11,5.3,
1993-02-21,4.56,
1993-03-01,7.53,
1993-03-11,10.69,
1993-03-21,13.02,
1993-04-01,13.03,
1993-04-11,13.61,
1993-04-21,28.76,
1993-05-01,29.6,
1993-05-11,29.93,
1993-05-21,35.1,
1993-06-01,37.02,
1993-06-11,35.21,
1993-06-21,29.4,
1993-07-01,36.48,
1993-07-11,33.49,
1993-07-21,34.68,
1993-08-01,32.8,
1993-08-11,30.49,
1993-08-21,30.73,
1993-09-01,15.52,
1993-09-11,18.56,
1993-09-21,18.54,
1993-10-01,14.8,
1993-10-11,15.33,
1993-10-21,9.12,
1993-11-01,6.35,
1993-11-11,4.48,
1993-11-21,4.02,
1993-12-01,2.66,
1993-12-11,3.41,
1993-12-21,4.25,
1994-01-01,3.53,
1994-01-11,2.47,
1994-01-21,3.46,
1994-02-01,3.99,
1994-02-11,5.59,
1994-02-21,6.03,
1994-03-01,8.96,
1994-03-11,12.55,
1994-03-21,16.63,
1994-04-01,15.64,
1994-04-11,23.86,
1994-04-21,23.76,
1994-05-01,24.58,
1994-05-11,32.44,
1994-05-21,31.54,
1994-06-01,30.06,
1994-06-11,28.84,
1994-06-21,43.12,
1994-07-01,40.15,
1994-07-11,35.09,
1994-07-21,41.96,
1994-08-01,36.6,
1994-08-11,32.8,
1994-08-21,26.12,
1994-09-01,29.28,
1994-09-11,24.92,
1994-09-21,18.03,
1994-10-01,12.0,
1994-10-11,11.04,
1994-10-21,10.75,
1994-11-01,7.55,
1994-11-11,4.17,
1994-11-21,3.48,
1994-12-01,2.42,
1994-12-11,3.09,
1994-12-21,2.73,
1995-01-01,1.94,
1995-01-11,2.89,
1995-01-21,4.71,
1995-02-01,4.44,
1995-02-11,5.51,
1995-02-21,6.14,
1995-03-01,10.92,
1995-03-11,9.72,
1995-03-21,13.02,
1995-04-01,16.15,
1995-04-11,17.31,
1995-04-21,22.16,
1995-05-01,21.36,
1995-05-11,25.09,
1995-05-21,33.11,
1995-06-01,33.69,
1995-06-11,34.68,
1995-06-21,28.0,
1995-07-01,36.8,
1995-07-11,35.6,
1995-07-21,42.96,
1995-08-01,28.83,
1995-08-11,29.92,
1995-08-21,26.31,
1995-09-01,18.19,
1995-09-11,20.17,
1995-09-21,13.56,
1995-10-01,13.11,
1995-10-11,12.02,
1995-10-21,9.49,
1995-11-01,4.9,
1995-11-11,4.18,
1995-11-21,3.06,
1995-12-01,2.59,
1995-12-11,2.12,
1995-12-21,3.15,
1996-01-01,2.61,
1996-01-11,2.86,
1996-01-21,3.51,
1996-02-01,3.85,
1996-02-11,5.25,
1996-02-21,5.75,
1996-03-01,7.49,
1996-03-11,10.57,
1996-03-21,12.2,
1996-04-01,17.78,
1996-04-11,16.33,
1996-04-21,26.63,
1996-05-01,28.66,
1996-05-11,33.43,
1996-05-21,32.83,
1996-06-01,45.09,
1996-06-11,35.79,
1996-06-21,30.05,
1996-07-01,36.52,
1996-07-11,30.58,
1996-07-21,33.88,
1996-08-01,30.77,
1996-08-11,28.16,
1996-08-21,25.92,
1996-09-01,14.91,
1996-09-11,12.93,
1996-09-21,10.52,
1996-10-01,13.96,
1996-10-11,10.7,
1996-10-21,7.0,
1996-11-01,6.52,
1996-11-11,6.09,
1996-11-21,2.84,
1996-12-01,1.78,
1996-12-11,2.7,
1996-12-21,2.45,
1997-01-01,2.0,
1997-01-11,2.1,
1997-01-21,3.94,
1997-02-01,4.51,
1997-02-11,5.01,
1997-02-21,6.7,
1997-03-01,10.08,
1997-03-11,11.88,
1997-03-21,13.23,
1997-04-01,13.92,
1997-04-11,13.72,
1997-04-21,19.26,
1997-05-01,28.86,
1997-05-11,35.02,
1997-05-21,24.88,
1997-06-01,24.05,
1997-06-11,32.09,
1997-06-21,38.88,
1997-07-01,33.06,
1997-07-11,27.85,
1997-07-21,28.62,
1997-08-01,26.27,
1997-08-11,30.76,
1997-08-21,21.06,
1997-09-01,20.06,
1997-09-11,19.98,
1997-09-21,13.72,
1997-10-01,13.16,
1997-10-11,9.63,
1997-10-21,7.9,
1997-11-01,7.48,
1997-11-11,5.77,
1997-11-21,2.84,
1997-12-01,2.48,
1997-12-11,3.22,
1997-12-21,2.92,
1998-01-01,2.82,
1998-01-11,2.71,
1998-01-21,4.6,
1998-02-01,4.65,
1998-02-11,6.72,
1998-02-21,8.2,
1998-03-01,9.17,
1998-03-11,8.58,
1998-03-21,13.44,
1998-04-01,20.94,
1998-04-11,18.16,
1998-04-21,23.76,
1998-05-01,24.36,
1998-05-11,23.62,
1998-05-21,30.65,
1998-06-01,36.6,
1998-06-11,23.05,
1998-06-21,32.16,
1998-07-01,24.61,
1998-07-11,31.66,
1998-07-21,41.35,
1998-08-01,40.45,
1998-08-11,32.22,
1998-08-21,23.13,
1998-09-01,22.16,
1998-09-11,17.96,
1998-09-21,15.66,
1998-10-01,12.52,
1998-10-11,10.38,
1998-10-21,9.47,
1998-11-01,7.04,
1998-11-11,4.04,
1998-11-21,2.84,
1998-12-01,2.93,
1998-12-11,1.94,
1998-12-21,2.91,
1999-01-01,2.44,
1999-01-11,2.95,
1999-01-21,3.76,
1999-02-01,4.35,
1999-02-11,4.92,
1999-02-21,5.48,
