Date,BY11
1994-12-01,0.012,0.0096
1994-12-11,0.234,0.1208
1994-12-21,1.108,0.2664
1995-01-01,2.904,0.2728
1995-01-11,2.992,0.3024
1995-01-21,2.956,0.3728
1995-02-01,4.026,0.0848
1995-02-11,6.858,0.2776
1995-02-21,6.438,0.4536
1995-03-01,12.984,0.4936
1995-03-11,18.766,0.6152
1995-03-21,31.952,1.1176
1995-04-01,33.754,1.2192
1995-04-11,31.608,1.3112
1995-04-21,22.512,0.7824
1995-05-01,45.076,1.6864
1995-05-11,31.22,1.872
1995-05-21,46.388,1.5312
1995-06-01,41.19,1.644
1995-06-11,45.766,2.0504
1995-06-21,52.748,2.4432
1995-07-01,53.426,1.5424
1995-07-11,56.168,2.0952
1995-07-21,60.084,1.8632
1995-08-01,47.212,1.7328
1995-08-11,38.748,1.2016
1995-08-21,45.498,1.7712
1995-09-01,32.55,1.38
1995-09-11,21.142,0.7728
1995-09-21,21.542,0.8816
1995-10-01,14.814,0.4848
1995-10-11,14.354,0.4928
1995-10-21,8.98,0.252
1995-11-01,10.21,0.504
1995-11-11,3.576,0.1968
1995-11-21,0.524,0.0352
1995-12-01,0.054,0.0288
1995-12-01,0.054,0.0288
1995-12-11,0.28,0.064
1995-12-21,0.29,0.06
1996-01-01,0.0,0.0
1996-01-11,0.108,0.0352
1996-01-21,0.968,0.2304
1996-02-01,3.576,0.1328
1996-02-11,7.52,0.308
1996-02-21,6.966,0.0928
1996-03-01,13.762,0.3456
1996-03-11,12.868,0.3664
1996-03-21,21.812,0.8968
1996-04-01,24.524,1.0216
1996-04-11,35.566,1.4272
1996-04-21,26.008,0.9824
1996-05-01,35.134,1.1512
1996-05-11,37.83,1.58
1996-05-21,59.238,2.2672
1996-06-01,57.746,1.7488
1996-06-11,55.554,1.9216
1996-06-21,51.882,2.3048
1996-07-01,51.668,1.9984
1996-07-11,52.508,2.0272
1996-07-21,59.514,2.3176
1996-08-01,45.658,1.3224
1996-08-11,39.28,1.44
1996-08-21,38.398,1.3072
1996-09-01,30.816,1.3928
1996-09-11,24.724,1.1872
1996-09-21,20.05,1.224
1996-10-01,14.704,0.7456
1996-10-11,9.658,0.4544
1996-10-21,10.012,0.4696
1996-11-01,4.458,0.3376
1996-11-11,1.414,0.2472
1996-11-21,2.794,0.1512
1996-12-01,1.118,0.0784
1996-12-11,0.0,0.0
1996-12-21,0.59,0.144
1997-01-01,0.018,0.0144
1997-01-11,0.69,0.092
1997-01-21,1.306,0.0928
1997-02-01,4.082,0.1936
1997-02-11,9.16,0.276
1997-02-21,8.85,0.272
1997-03-01,16.518,0.4336
1997-03-11,25.926,0.7048
1997-03-21,32.03,1.144
1997-04-01,36.626,1.1304
1997-04-11,38.052,1.6768
1997-04-21,39.91,2.18
1997-05-01,42.428,1.7424
1997-05-11,47.256,1.4568
1997-05-21,58.64,2.472
1997-06-01,40.338,1.6632
1997-06-11,49.726,1.8144
1997-06-21,40.95,1.628
1997-07-01,51.98,1.832
1997-07-11,56.988,2.2752
1997-07-21,59.16,2.312
1997-08-01,47.92,1.608
1997-08-11,40.836,1.2064
1997-08-21,44.008,1.3384
1997-09-01,35.654,1.0832
1997-09-11,30.108,1.0792
1997-09-21,23.974,0.6872
1997-10-01,19.156,0.7432
1997-10-11,17.93,0.676
1997-10-21,10.838,0.3536
1997-11-01,3.52,0.104
1997-11-11,2.2,0.108
1997-11-21,1.122,0.0864
1997-12-01,1.532,0.1264
1997-12-11,1.388,0.1304
1997-12-21,0.0,0.0
1998-01-01,0.0,0.0
1998-01-11,1.964,0.2168
1998-01-21,3.338,0.2264
1998-02-01,5.184,0.2112
1998-02-11,9.21,0.292
1998-02-21,8.138,0.1824
1998-03-01,17.9,0.592
1998-03-11,23.158,0.8864
1998-03-21,26.028,0.7112
1998-04-01,19.842,0.7424
1998-04-11,27.89,1.036
1998-04-21,30.702,0.9328
1998-05-01,40.45,1.44
1998-05-11,50.106,1.7144
1998-05-21,43.152,1.4656
1998-06-01,50.228,1.4896
1998-06-11,52.804,2.6056
1998-06-21,56.664,1.9696
1998-07-01,61.094,2.0432
1998-07-11,56.398,2.6192
1998-07-21,63.11,2.12
1998-08-01,52.07,1.716
1998-08-11,47.066,1.5864
1998-08-21,50.394,2.0536
1998-09-01,31.848,1.2032
1998-09-11,30.75,1.02
1998-09-21,18.624,0.7632
1998-10-01,10.484,0.3816
1998-10-11,13.218,0.6056
1998-10-21,12.006,0.2888
1998-11-01,5.314,0.2856
1998-11-11,5.262,0.2976
1998-11-21,1.888,0.0488
1998-12-01,1.906,0.1528
1998-12-11,0.066,0.0816
1998-12-21,1.014,0.0832
1999-01-01,0.004,0.0048
1999-01-11,0.288,0.0344
1999-01-21,5.266,0.3048
1999-02-01,7.896,0.3008
1999-02-11,8.738,0.2784
1999-02-21,10.202,0.4296
1999-03-01,10.754,0.5248
1999-03-11,20.204,0.4632
1999-03-21,21.856,0.7424
1999-04-01,29.422,1.1048
1999-04-11,29.332,1.1336
1999-04-21,28.836,0.9008
1999-05-01,35.5,1.02
1999-05-11,35.55,1.188
1999-05-21,52.76,1.688
1999-06-01,52.322,1.6496
1999-06-11,47.84,2.26
1999-06-21,57.27,2.34
1999-07-01,60.766,2.5784
1999-07-11,54.592,1.9336
1999-07-21,57.48,2.092
1999-08-01,47.79,1.472
1999-08-11,38.656,1.4568
1999-08-21,39.502,1.6488
1999-09-01,33.62,0.924
1999-09-11,24.932,0.7136
1999-09-21,20.032,0.6296
1999-10-01,19.614,0.7296
1999-10-11,9.252,0.4344
1999-10-21,5.798,0.2184
1999-11-01,6.024,0.3352
1999-11-11,3.148,0.1784
1999-11-21,1.074,0.2568
1999-12-01,1.196,0.0392
1999-12-11,1.738,0.1616
1999-12-21,2.034,0.3432
2000-01-01,0.004,0.0064
2000-01-11,2.068,0.1664
2000-01-21,3.546,0.0952
2000-02-01,5.272,0.1496
2000-02-11,9.224,0.3512
2000-02-21,8.592,0.1336
2000-03-01,17.702,0.5496
2000-03-11,23.82,0.772
2000-03-21,20.35,0.572
2000-04-01,20.34,0.552
2000-04-11,22.712,0.8408
2000-04-21,34.642,0.9144
2000-05-01,38.446,1.2808
2000-05-11,47.856,1.5864
2000-05-21,54.074,1.9592
2000-06-01,54.83,1.604
2000-06-11,52.428,2.2352
2000-06-21,55.898,2.6712
2000-07-01,59.744,2.1272
2000-07-11,51.808,2.3552
2000-07-21,56.994,2.6056
2000-08-01,42.362,1.5568
2000-08-11,47.73,1.356
2000-08-21,45.438,1.5392
2000-09-01,38.534,1.6256
2000-09-11,28.018,1.0384
2000-09-21,21.44,0.788
2000-10-01,17.054,1.0656
2000-10-11,6.448,0.3304
2000-10-21,7.206,0.1728
2000-11-01,3.6,0.288
2000-11-11,1.228,0.1032
2000-11-21,0.496,0.0288
2000-12-01,0.0,0.0
2000-12-11,0.252,0.0376
2000-12-21,0.456,0.0848
2001-01-01,0.012,0.0064
2001-01-11,0.908,0.3024
2001-01-21,2.41,0.244
2001-02-01,4.024,0.3152
2001-02-11,8.98,0.22
2001-02-21,8.444,0.2488
2001-03-01,7.518,0.2576
2001-03-11,16.468,0.4544
2001-03-21,23.576,0.9552
2001-04-01,27.496,0.8968
2001-04-11,31.534,1.7616
2001-04-21,31.154,1.1456
2001-05-01,33.656,1.0432
2001-05-11,43.688,1.4544
2001-05-21,53.118,1.6512
2001-06-01,51.358,1.8984
2001-06-11,60.362,2.1416
2001-06-21,61.754,2.5136
2001-07-01,55.336,1.8728
2001-07-11,49.856,1.8528
2001-07-21,59.19,1.98
2001-08-01,49.802,1.6216
2001-08-11,49.73,1.836
2001-08-21,46.764,1.6136
2001-09-01,38.878,1.4424
2001-09-11,27.896,1.1584
2001-09-21,16.9,0.708
2001-10-01,13.846,0.5024
2001-10-11,13.75,0.352
2001-10-21,9.068,0.3592
2001-11-01,7.84,0.416
2001-11-11,3.968,0.2024
2001-11-21,2.032,0.1536
2001-12-01,0.684,0.0992
2001-12-11,1.452,0.0584
2001-12-21,2.674,0.1832
2002-01-01,0.928,0.2136
2002-01-11,0.92,0.188
2002-01-21,0.98,0.128
2002-02-01,3.484,0.0592
2002-02-11,5.36,0.084
2002-02-21,9.472,0.3104
2002-03-01,12.644,0.2872
2002-03-11,18.414,0.3888
2002-03-21,32.494,0.8392
2002-04-01,22.146,0.6472
2002-04-11,21.82,0.964
2002-04-21,38.04,1.436
2002-05-01,24.05,0.816
2002-05-11,43.178,1.6384
2002-05-21,46.812,1.6768
2002-06-01,39.09,1.32
2002-06-11,59.61,2.252
2002-06-21,53.804,1.6592
2002-07-01,54.386,1.7968
2002-07-11,46.676,2.2144
2002-07-01,54.386,1.7968
2002-07-11,46.676,2.2144
2002-07-21,56.21,2.116
2002-08-01,41.214,1.4792
2002-08-11,43.22,1.648
2002-08-21,34.856,1.2064
2002-09-01,26.398,0.8544
2002-09-11,26.264,0.9696
2002-09-21,21.364,1.2776
2002-10-01,14.966,0.7592
2002-10-11,11.554,0.4336
2002-10-21,10.026,0.2984
2002-11-01,6.406,0.2488
2002-11-11,1.352,0.1896
2002-11-21,0.572,0.0976
2002-12-01,1.056,0.2232
2002-12-11,0.0,0.0
2002-12-21,0.034,0.0112
2003-01-01,0.682,0.1576
2003-01-11,0.63,0.144
2003-01-21,4.842,0.3496
2003-02-01,7.106,0.4168
2003-02-11,7.012,0.3256
2003-02-21,7.738,0.1552
2003-03-01,13.868,0.3832
2003-03-11,20.166,0.4424
2003-03-21,27.126,0.7504
2003-04-01,24.234,1.3616
2003-04-11,31.902,0.9256
2003-04-21,36.534,1.1312
2003-05-01,46.318,1.4472
2003-05-11,50.488,1.9064
2003-05-21,60.068,2.0304
2003-06-01,60.234,2.0192
2003-06-11,65.302,2.1256
2003-06-21,64.718,2.1712
2003-07-01,62.81,2.272
2003-07-11,61.004,2.1656
2003-07-21,66.18,2.208
2003-08-01,59.366,2.0184
2003-08-11,55.622,1.8448
2003-08-21,51.97,1.76
2003-09-01,33.236,1.3344
2003-09-11,36.47,1.288
2003-09-21,25.066,0.9664
2003-10-01,21.364,0.7048
2003-10-11,12.898,0.3896
2003-10-21,7.858,0.4432
2003-11-01,4.22,0.22
2003-11-11,1.66,0.18
2003-11-21,0.486,0.0208
2003-12-01,0.552,0.1384
2003-12-11,1.214,0.1488
2003-12-21,2.014,0.1632
2004-01-01,0.1,0.04
2004-01-11,1.84,0.332
2004-01-21,2.736,0.2048
2004-02-01,5.132,0.1648
2004-02-11,6.022,0.1808
2004-02-21,6.602,0.3768
2004-03-01,11.888,0.4952
2004-03-11,15.84,0.352
2004-03-21,22.712,0.6768
2004-04-01,25.328,0.7512
2004-04-11,23.534,1.0056
2004-04-21,35.248,1.2792
2004-05-01,29.472,1.2608
2004-05-11,45.168,1.8024
2004-05-21,50.582,1.3664
2004-06-01,55.478,2.2912
2004-06-11,54.836,2.2104
2004-06-21,56.882,2.3888
2004-07-01,59.328,1.9832
2004-07-11,58.234,2.1896
2004-07-21,61.516,2.8944
2004-08-01,46.762,1.7808
2004-08-11,49.324,1.6432
2004-08-21,50.504,1.8136
2004-09-01,38.55,1.104
2004-09-11,24.798,0.9552
2004-09-21,29.074,1.2456
2004-10-01,16.774,0.7096
2004-10-11,10.412,0.4136
2004-10-21,6.062,0.1936
2004-11-01,6.022,0.3576
2004-11-11,6.886,0.2912
2004-11-21,0.606,0.1472
2004-12-01,0.48,0.148
2004-12-11,1.43,0.212
2004-12-21,1.456,0.1528
2005-01-01,0.492,0.0456
2005-01-11,1.172,0.1056
2005-01-21,6.892,0.4176
2005-02-01,6.048,0.2344
2005-02-11,10.25,0.392
2005-02-21,6.196,0.1648
2005-03-01,13.51,0.444
2005-03-11,20.688,0.7152
2005-03-21,19.002,0.4456
2005-04-01,24.612,0.7816
2005-04-11,23.624,0.7432
2005-04-21,34.68,1.492
2005-05-01,47.22,1.804
2005-05-11,40.872,1.4408
2005-05-21,59.982,2.1048
2005-06-01,50.778,2.2512
2005-06-11,49.132,1.6368
2005-06-21,61.264,1.8952
2005-07-01,54.048,2.2912
2005-07-11,56.746,2.2864
2005-07-21,62.544,2.2056
2005-08-01,54.054,2.2656
2005-08-11,43.572,1.5176
2005-08-21,38.052,1.5528
2005-09-01,28.348,0.8576
2005-09-11,22.404,0.7696
2005-09-21,20.802,0.7408
2005-10-01,12.768,0.5832
2005-10-11,11.706,0.3104
2005-10-21,7.8,0.252
2005-11-01,3.532,0.1024
2005-11-11,3.224,0.1472
2005-11-21,1.76,0.068
2005-12-01,0.632,0.1296
2005-12-11,1.716,0.0688
2005-12-21,0.476,0.0992
2006-01-01,0.572,0.1336
2006-01-11,0.75,0.06
2006-01-21,2.048,0.1504
2006-02-01,4.994,0.0992
2006-02-11,5.288,0.3864
2006-02-21,5.126,0.1432
2006-03-01,16.174,0.7768
2006-03-11,17.624,0.5008
2006-03-21,18.602,0.5008
2006-04-01,25.05,0.812
2006-04-11,32.204,1.3896
2006-04-21,37.54,1.68
2006-05-01,36.14,1.328
2006-05-11,47.964,1.6976
2006-05-21,57.758,2.8072
2006-06-01,56.42,2.74
2006-06-11,60.006,2.2128
2006-06-21,62.22,1.848
2006-07-01,57.632,1.8296
2006-07-11,59.832,1.7136
2006-07-21,63.518,2.0904
2006-08-01,50.704,1.8472
2006-08-11,36.116,1.3024
2006-08-21,47.248,1.8632
2006-09-01,37.648,1.3104
2006-09-11,23.868,0.9184
2006-09-21,21.774,0.6048
2006-10-01,17.242,0.5056
2006-10-11,12.778,0.3096
2006-10-21,9.288,0.3744
2006-11-01,8.988,0.4264
2006-11-11,2.612,0.0744
2006-11-21,0.978,0.0504
2006-12-01,0.118,0.0504
2006-12-11,0.308,0.1264
2006-12-21,0.718,0.1904
2007-01-01,1.268,0.2024
