Date,BY11
1992-06-21,14.78,
1992-07-01,45.37,
1992-07-11,19.98,
1992-07-21,1.2,
1992-08-01,15.48,
1992-08-11,4.06,
1992-08-21,21.54,
1992-09-01,5.39,
1992-09-11,0.11,
1992-09-21,44.04,
1992-10-01,115.87,
1992-10-11,45.18,
1992-10-21,36.93,
1992-11-01,9.81,
1992-11-11,14.53,
1992-11-21,1.15,
1992-12-01,112.16,
1992-12-11,0.59,
1992-12-21,0.83,
1993-01-01,1.56,
1993-01-11,1.93,
1993-01-21,0.6,
1993-02-01,0.1,
1993-02-11,0.0,
1993-02-21,14.17,
1993-03-01,27.31,
1993-03-11,0.0,
1993-03-21,39.89,
1993-04-01,36.83,
1993-04-11,35.65,
1993-04-21,6.71,
1993-05-01,20.65,
1993-05-11,19.03,
1993-05-21,7.4,
1993-06-01,8.03,
1993-06-11,14.41,
1993-06-21,25.83,
1993-07-01,28.79,
1993-07-11,8.92,
1993-07-21,18.15,
1993-08-01,5.26,
1993-08-11,0.23,
1993-08-21,55.5,
1993-09-01,34.37,
1993-09-11,11.63,
1993-09-21,72.06,
1993-10-01,78.17,
1993-10-11,12.18,
1993-10-21,56.43,
1993-11-01,70.1,
1993-11-11,14.56,
1993-11-21,14.88,
1993-12-01,10.31,
1993-12-11,4.8,
1993-12-21,33.59,
1994-01-01,32.35,
1994-01-11,14.97,
1994-01-21,0.1,
1994-02-01,22.62,
1994-02-11,2.54,
1994-02-21,4.86,
1994-03-01,1.31,
1994-03-11,0.0,
1994-03-21,4.04,
1994-04-01,53.11,
1994-04-11,47.69,
1994-04-21,8.34,
1994-05-01,20.7,
1994-05-11,25.24,
1994-05-21,6.81,
1994-06-01,9.8,
1994-06-11,48.93,
1994-06-21,16.91,
1994-07-01,19.63,
1994-07-11,15.96,
1994-07-21,5.71,
1994-08-01,1.82,
1994-08-11,4.1,
1994-08-21,11.63,
1994-09-01,37.93,
1994-09-11,57.84,
1994-09-21,16.49,
1994-10-01,37.25,
1994-10-11,5.19,
1994-10-21,40.27,
1994-11-01,80.28,
1994-11-11,0.31,
1994-11-21,0.43,
1994-12-01,6.27,
1994-12-11,36.65,
1994-12-21,11.73,
1995-01-01,0.74,
1995-01-11,13.05,
1995-01-21,10.37,
1995-02-01,3.33,
1995-02-11,29.48,
1995-02-21,23.13,
1995-03-01,40.91,
1995-03-11,2.55,
1995-03-21,2.65,
1995-04-01,0.0,
1995-04-11,11.99,
1995-04-21,25.87,
1995-05-01,9.89,
1995-05-11,91.51,
1995-05-21,31.69,
1995-06-01,25.79,
1995-06-11,18.11,
1995-06-21,71.2,
1995-07-01,8.4,
1995-07-11,15.67,
1995-07-21,10.66,
1995-08-01,17.17,
1995-08-11,35.18,
1995-08-21,46.87,
1995-09-01,22.75,
1995-09-11,54.89,
1995-09-21,22.58,
1995-10-01,3.7,
1995-10-11,0.02,
1995-10-21,10.17,
1995-11-01,10.24,
1995-11-11,10.03,
1995-11-21,13.89,
1995-12-01,2.03,
1995-12-11,72.14,
1995-12-21,67.5,
1996-01-01,34.11,
1996-01-11,4.88,
1996-01-21,35.82,
1996-02-01,20.18,
1996-02-11,25.97,
1996-02-21,6.43,
1996-03-01,1.55,
1996-03-11,11.27,
1996-03-21,8.19,
1996-04-01,48.17,
1996-04-11,15.09,
1996-04-21,37.65,
1996-05-01,29.68,
1996-05-11,50.61,
1996-05-21,4.13,
1996-06-01,1.03,
1996-06-11,25.85,
1996-06-21,35.32,
1996-07-01,13.21,
1996-07-11,17.13,
1996-07-21,4.17,
1996-08-01,15.58,
1996-08-11,28.46,
1996-08-21,32.53,
1996-09-01,38.33,
1996-09-11,17.79,
1996-09-21,40.27,
1996-10-01,84.46,
1996-10-11,58.74,
1996-10-21,2.73,
1996-11-01,5.38,
1996-11-11,90.62,
1996-11-21,23.07,
1996-12-01,41.7,
1996-12-11,49.75,
1996-12-21,38.13,
1997-01-01,50.65,
1997-01-11,8.46,
1997-01-21,1.29,
1997-02-01,1.8,
1997-02-11,2.92,
1997-02-21,1.62,
1997-03-01,5.27,
1997-03-11,7.22,
1997-03-21,3.92,
1997-04-01,0.0,
1997-04-11,9.89,
1997-04-21,37.05,
1997-05-01,24.74,
1997-05-11,3.31,
1997-05-21,5.79,
1997-06-01,44.48,
1997-06-11,30.43,
1997-06-21,30.87,
1997-07-01,4.9,
1997-07-11,22.93,
1997-07-21,20.29,
1997-08-01,4.62,
1997-08-11,31.02,
1997-08-21,5.9,
1997-09-01,1.02,
1997-09-11,35.02,
1997-09-21,0.02,
1997-10-01,16.42,
1997-10-11,9.03,
1997-10-21,18.59,
1997-11-01,49.7,
1997-11-11,17.99,
1997-11-21,48.63,
1997-12-01,20.68,
1997-12-11,38.59,
1997-12-21,8.82,
1998-01-01,7.79,
1998-01-11,33.66,
1998-01-21,0.39,
1998-02-01,0.87,
1998-02-11,0.0,
1998-02-21,14.28,
1998-03-01,4.59,
1998-03-11,5.15,
1998-03-21,10.38,
1998-04-01,25.03,
1998-04-11,41.7,
1998-04-21,23.74,
1998-05-01,17.79,
1998-05-11,7.02,
1998-05-21,25.33,
1998-06-01,17.64,
1998-06-11,29.51,
1998-06-21,3.06,
1998-07-01,6.69,
1998-07-11,15.42,
1998-07-21,9.49,
1998-08-01,4.55,
1998-08-11,20.95,
1998-08-21,9.57,
1998-09-01,15.7,
1998-09-11,30.41,
1998-09-21,38.89,
1998-10-01,115.6,
1998-10-11,26.92,
1998-10-21,0.91,
1998-11-01,20.05,
1998-11-11,3.66,
1998-11-21,6.78,
1998-12-01,9.13,
1998-12-11,10.32,
1998-12-21,15.9,
1999-01-01,36.24,
1999-01-11,10.73,
1999-01-21,3.82,
1999-02-01,20.0,
1999-02-11,0.32,
1999-02-21,1.5,
1999-03-01,18.22,
1999-03-11,0.55,
1999-03-21,47.3,
1999-04-01,44.4,
1999-04-11,33.54,
1999-04-21,16.5,
1999-05-01,12.2,
1999-05-11,39.33,
1999-05-21,7.27,
1999-06-01,10.93,
1999-06-11,63.78,
1999-06-21,6.7,
1999-07-01,17.33,
1999-07-11,15.99,
1999-07-21,19.42,
1999-08-01,4.82,
1999-08-11,31.92,
1999-08-21,33.65,
1999-09-01,11.13,
1999-09-11,56.6,
1999-09-21,16.21,
1999-10-01,26.07,
1999-10-11,22.14,
1999-10-21,31.37,
1999-11-01,76.95,
1999-11-11,51.44,
1999-11-21,10.95,
1999-12-01,15.99,
1999-12-11,25.67,
1999-12-21,12.53,
2000-01-01,0.66,
2000-01-11,3.34,
2000-01-21,6.01,
2000-02-01,3.06,
2000-02-11,2.89,
2000-02-21,1.55,
2000-03-01,6.43,
2000-03-11,2.64,
2000-03-21,50.58,
2000-04-01,31.17,
2000-04-11,18.81,
2000-04-21,13.98,
2000-05-01,17.27,
2000-05-11,11.01,
2000-05-21,2.66,
2000-06-01,6.74,
2000-06-11,37.83,
2000-06-21,10.96,
2000-07-01,31.49,
2000-07-11,35.36,
2000-07-21,16.14,
2000-08-01,30.49,
2000-08-11,0.98,
2000-08-21,11.53,
2000-09-01,20.48,
2000-09-11,17.53,
2000-09-21,31.45,
2000-10-01,80.38,
2000-10-11,34.86,
2000-10-21,12.63,
2000-11-01,74.7,
2000-11-11,75.95,
2000-11-21,23.68,
2000-12-01,17.02,
2000-12-01,17.02,
2000-12-11,3.55,
2000-12-21,49.32,
2001-01-01,42.21,
2001-01-11,28.3,
2001-01-21,35.89,
2001-02-01,9.92,
2001-02-11,0.28,
2001-02-21,16.83,
2001-03-01,33.16,
2001-03-11,20.23,
2001-03-21,48.58,
2001-04-01,38.69,
2001-04-11,41.89,
2001-04-21,12.76,
2001-05-01,50.17,
2001-05-11,4.71,
2001-05-21,9.98,
2001-06-01,17.9,
2001-06-11,15.49,
2001-06-21,2.92,
2001-07-01,6.64,
2001-07-11,55.41,
2001-07-21,9.09,
2001-08-01,11.34,
2001-08-11,5.32,
2001-08-21,15.75,
2001-09-01,67.25,
2001-09-11,21.04,
2001-09-21,44.06,
2001-10-01,19.29,
2001-10-11,7.43,
2001-10-21,16.33,
2001-11-01,13.33,
2001-11-11,34.33,
2001-11-21,4.02,
2001-12-01,0.09,
2001-12-11,12.18,
2001-12-21,4.45,
2002-01-01,0.06,
2002-01-11,0.02,
2002-01-21,20.85,
2002-02-01,31.18,
2002-02-11,46.88,
2002-02-21,8.25,
2002-03-01,13.45,
2002-03-11,0.52,
2002-03-21,0.06,
2002-04-01,31.3,
2002-04-11,86.06,
2002-04-21,14.42,
2002-05-01,57.43,
2002-05-11,24.03,
2002-05-21,27.76,
2002-06-01,41.94,
2002-06-11,2.51,
2002-06-21,12.48,
2002-07-01,4.46,
2002-07-11,125.31,
2002-07-21,37.37,
2002-08-01,61.74,
2002-08-11,18.09,
2002-08-21,69.87,
2002-09-01,50.73,
2002-09-11,14.97,
2002-09-21,101.98,
2002-10-01,40.19,
2002-10-11,32.17,
2002-10-21,21.63,
2002-11-01,5.81,
2002-11-11,49.36,
2002-11-21,54.12,
2002-12-01,40.11,
2002-12-11,28.21,
2002-12-21,27.94,
2003-01-01,40.54,
2003-01-11,0.58,
2003-01-21,19.28,
2003-02-01,10.72,
2003-02-11,0.21,
2003-02-21,0.0,
2003-03-01,6.26,
2003-03-11,3.93,
2003-03-21,0.02,
2003-04-01,58.58,
2003-04-11,13.87,
2003-04-21,3.52,
2003-05-01,1.52,
